titles,discripsion,lastest_Chap,condition,view,follow,link 
Để Có Thể Sống Sót,"Imda Jun - một nam sinh yếu ớt, mỗi ngày đi học của cậu đều là một ngày sống trong địa ngục. Bị bắt nạt bởi bọn đầu gấu với đủ mọi phương thức tàn độc nhất, thầy cô ngó lơ, gia đình bỏ rơi, Imda Jun đã gần như rơi vào hố sâu tuyệt vọng và muốn tìm đến cái chết. Nhưng ngay thời điểm đó, một bản tin t...",Chapter 67,Tình trạng: Đang Cập Nhật,"Lượt xem: 884,451","Lượt theo dõi: 4,485",https://truyenqqhot.com/truyen-tranh/de-co-the-song-sot-11257
Tùy Ý Thiêu Đốt Lửa Tình,"Thẩm Thanh Hà: Tôi chưa bao già làm chuyện trái lương tâm mình, cũng chưa bao giờ làm chuyện có lỗi với anh! Thịnh Hồng: Nhìn người phụ nữ rụt rè đang cuộn tròn co ro trong góc, trong lòng cười lạnh. Nhưng khi sự thật được phơi bày, Thịnh Hồng đỏ mắt: Thanh Hà, xin hãy tha thứ cho anh một cơ hội khá...",Chapter 4,Tình trạng: Đang Cập Nhật,"Lượt xem: 2,573",Lượt theo dõi: 71,https://truyenqqhot.com/truyen-tranh/tuy-y-thieu-dot-lua-tinh-13767
Goblin Slayer Gaiden: Year One,Ngoại truyện của bộ Goblin Slayer,Chapter 52,Tình trạng: Đang Cập Nhật,"Lượt xem: 864,583","Lượt theo dõi: 3,335",https://truyenqqhot.com/truyen-tranh/goblin-slayer-gaiden-year-one-5186
Bách Luyện Thành Thần,"Cảnh giới: Luyện nhục cảnh, Luyện cốt cảnh, Luyện tạng cảnh.... La Chính vì gái mà bị đày làm nô bộc. La Bái Nhiên tham vọng đầy mình La Chính lại vì gái mà đâm đầu tu luyện La Gia trong phủ nước sôi lửa bỏng, tranh giành kịch liệt...",Chapter 1038,Tình trạng: Đang Cập Nhật,"Lượt xem: 37,140,077","Lượt theo dõi: 35,228",https://truyenqqhot.com/truyen-tranh/bach-luyen-thanh-than-1099
Chào Mừng Cậu Đến Trường Iruma-Kun,"Mairimashita! Iruma-kun là câu chuyện kể về cậu bé Suzuki Iruma, người đã bị bố mẹ mình kí khế ước bán cho ác ma để đổi lấy tiền tài và bình an. Cậu bé Iruma đáng thương từ lúc mới biết đi (1 tuổi) đã phải ""ra xã hội"" lăn lộn, buôn ba khắp nơi với hai vị phụ huynh ""tưng tửng"" cho đến ngày một Ác Ma ...",Chapter 288,Tình trạng: Đang Cập Nhật,"Lượt xem: 24,062,899","Lượt theo dõi: 33,079",https://truyenqqhot.com/truyen-tranh/chao-mung-cau-den-truong-iruma-kun-3188
Long Phượng Tam Bảo Cô Vợ Tuyệt Vời Của Lệ Gia,"Ông ngoại bị bệnh nặng, cô bị ép bán mình và bị đuổi ra khỏi gia môn. Sáu năm sau, mang Manh Bảo cường thế trở về . Em gái trà xanh á? Xem tôi biến cô ta thành bã trà nè! Mẹ kế độc ác sao? Thuận tay vặn thành một cái bánh quai chèo! Chỉ là… thế quái nào có một người đàn ông ở đâu xuất hiện vậy? “Tiê...",Chapter 58,Tình trạng: Đang Cập Nhật,"Lượt xem: 300,876","Lượt theo dõi: 1,473",https://truyenqqhot.com/truyen-tranh/long-phuong-tam-bao-co-vo-tuyet-voi-cua-le-gia-12891
Hệ Thống Gánh Con Mạnh Nhất,"Tần Xuyên phát hiện chỉ cần con của mình gây chuyện, hắn liền có thể mạnh lên Thế là kiếp này, hắn bắt đầu troll con của mình đến cùng để tu tiên",Chapter 74,Tình trạng: Đang Cập Nhật,"Lượt xem: 695,756","Lượt theo dõi: 3,649",https://truyenqqhot.com/truyen-tranh/he-thong-ganh-con-manh-nhat-13203
Thợ Rèn Huyền Thoại,"Vào 1 thời điểm trong tương lai, ""Satisfy"" một game thực tế ảo đình đám nhất thế giới. Shin Youngwoo (tên nhân vật là Grid) là một con đỗ nghèo khỉ cả trong game lẫn ngoài đời. Trong một nhiệm vụ, thanh niên này vô tình loot được một vật phẩm giúp anh chuyển thành class thợ rèn. Hành trình anh rèn n...",Chapter 168,Tình trạng: Đang Cập Nhật,"Lượt xem: 7,380,748","Lượt theo dõi: 21,903",https://truyenqqhot.com/truyen-tranh/tho-ren-huyen-thoai-9311
Bệnh Kiều Lệ Gia Được Ta Sủng Ái Nên Kiêu,"Nữ hoàng điện ảnh và truyền hình Cố Tri Du ngoài ý muốn xuyên qua cuốn tiểu thuyết BE, hóa thân thành vợ pháo hôi của nam chính bệnh kiều, vì bảo vệ tính mạng nên cùng ông xã đấu trí đấu dũng! Ly hôn? Không đời nào! Trong một thế giới mà những kẻ biến thái ở khắp mọi nơi, hãy xem nữ chính thuần phục...",Chapter 13,Tình trạng: Đang Cập Nhật,"Lượt xem: 5,758",Lượt theo dõi: 146,https://truyenqqhot.com/truyen-tranh/benh-kieu-le-gia-duoc-ta-sung-ai-nen-kieu-13748
Xuyên Sách Đến Phát Ngán,"Bây giờ tôi đã chán ngấy cái việc xuyên sách rồi. Cũng đúng thôi, tôi đã xuyên lần thứ 4 rồi cơ mà. Nhân vật tôi xuyên vào lần này là chị gái phản diện của nữ chính. “Ah, thật nhàm chán” Bây giờ tôi không cảm thấy hứng thú về cuộc sống và nhân vật tôi xuyên vào là ai nữa. Tôi chỉ việc sống một cuộc ...",Chapter 28,Tình trạng: Đang Cập Nhật,"Lượt xem: 131,285","Lượt theo dõi: 1,452",https://truyenqqhot.com/truyen-tranh/xuyen-sach-den-phat-ngan-13428
Cuồng Nữ Trọng Sinh - Hoàn Khố Thất Hoàng Phi,"kiếp trước nàng bị người khác khinh hại, cuối cùng tang tử thân chết. Hiện giờ trọng sinh trở về, xem nàng xé đôi cẩu nam nữ thế nào. Còn tìm được Vương gia phương tâm ám hứa    ",Chapter 119,Tình trạng: Đang Cập Nhật,"Lượt xem: 1,027,213","Lượt theo dõi: 3,216",https://truyenqqhot.com/truyen-tranh/cuong-nu-trong-sinh-hoan-kho-that-hoang-phi-5950
Người Trên Vạn Người,,Chapter 201,Tình trạng: Đang Cập Nhật,"Lượt xem: 9,675,682","Lượt theo dõi: 21,033",https://truyenqqhot.com/truyen-tranh/nguoi-tren-van-nguoi-11182
Tinh Giáp Hồn Tướng,"Vị hoàng hồn sư cuối cùng của tộc người--Tống Vân Tường, dẫn theo hệ thống trọng sinh quay về lúc còn đi học. Lúc còn trẻ bởi vì hồn mạch khiếm khuyết mà bị người đời khinh thường, bởi vì yếu đuối nên chỉ có thể giương mắt nhìn bạn thân chết trước mặt mình. Nhưng kiếp này, dẫn theo hệ thống trọng si...",Chapter 100,Tình trạng: Đang Cập Nhật,"Lượt xem: 2,874,536","Lượt theo dõi: 10,213",https://truyenqqhot.com/truyen-tranh/tinh-giap-hon-tuong-11989
The Little Girl Raised By Death Hold The Sword Of Death Tight,"Sâu trong một ngôi đền lãng quên, một đứa trẻ được tìm thấy bởi sinh vật hắc ám (Thần chết Z), Z đã nuôi nấng và dạy cho con bé kiến thức và cách chiến đấu. bỗng ngày nọ, Z biến mất, để lại bức thư và thanh hắc kiếm. Cô gái trẻ, olivia, lên đường tìm kiếm Z và trong hành trình cô tình nguyện trở thà...",Chapter 21,Tình trạng: Đang Cập Nhật,"Lượt xem: 312,354","Lượt theo dõi: 3,870",https://truyenqqhot.com/truyen-tranh/the-little-girl-raised-by-death-hold-the-sword-of-death-tight-8128
Đấu Phá Thương Khung,"Đấu Phá Thương Khung kể về một thế giới thuộc về Đấu Khí, không hề có ma pháp hoa tiếu diễm lệ, chỉ có đấu khí cương mãnh phồn thịnh! Đấu Phá Thương Khung cũng là nơi mà các Luyện Dược Sư, những nhà luyện đan dược giúp tăng cấp tu luyện, phục hồi sức lực, hay thậm chí cửu tử hoàn sinh vô cùng được t...",Chapter 398,Tình trạng: Đang Cập Nhật,"Lượt xem: 16,133,681","Lượt theo dõi: 19,321",https://truyenqqhot.com/truyen-tranh/dau-pha-thuong-khung-246
Khó Dỗ Dành,"Ôn Dĩ Phàm về quê làm việc, tình cờ gặp “soái ca đầu bảng” trong tin đồn ở quán bar, đối phương chính là Tang Diên – người mà cô đã từ chối và làm tổn thương thời trung học. Dưới sự trêu đùa của số phận, hai con người chưa bao giờ tiếp xúc với nhau đã bắt đầu thường xuyên gặp gỡ và thậm chí vô tình ...",Chapter 47.2,Tình trạng: Đang Cập Nhật,"Lượt xem: 405,292","Lượt theo dõi: 2,167",https://truyenqqhot.com/truyen-tranh/kho-do-danh-12238
Đại Chiến Công Chúa,Linh hồn nữ chính sau khi chết thế nhưng lại rơi vào [Trò chơi công chúa] đánh cược bằng sinh mệnh! Cô sẽ trở thành Công chúa Hạt đậu trứ danh trong truyện cổ tích và cùng những vị công chúa khác theo đuổi một vị hoàng tử duy nhất. Chỉ một công chúa thành công kết hôn với hoàng tử mới có thể trở về ...,Chapter 132,Tình trạng: Đang Cập Nhật,"Lượt xem: 552,330","Lượt theo dõi: 3,733",https://truyenqqhot.com/truyen-tranh/dai-chien-cong-chua-8914
Manh Bảo Của Tôi Là Liêu Cơ,"Hacker hàng đầu An cửu cửu đã lẻn vào buổi bán đấu giá, vốn dĩ muốn cướp đá quý, nhưng không ngờ rằng lại làm mất đứa con của mình! Thay vào đó, lại có một bạn nhỏ rất giống với con trai của mình, chỉ là hơi ngốc chút? Khi tiểu hồ ly an cửu cửu gặp phải con sói đen lý cẩm thần, nhất định phải trốn t...",Chapter 138,Tình trạng: Đang Cập Nhật,"Lượt xem: 1,067,204","Lượt theo dõi: 4,587",https://truyenqqhot.com/truyen-tranh/manh-bao-cua-toi-la-lieu-co-11531
Trở Thành Tài Phiệt Nhờ Game,,Chapter 15,Tình trạng: Đang Cập Nhật,"Lượt xem: 103,349","Lượt theo dõi: 1,635",https://truyenqqhot.com/truyen-tranh/tro-thanh-tai-phiet-nho-game-13298
Bảo Bối Của Lão Đại Đã Xuyên Không Trở Về!,"Quân Khinh cuối cùng cũng trở lại được thế giới của mình, nhưng phát hiện ra cơ thể của mình bị một người khác chiếm hữu trong vòng hai năm. Không biết cô ấy đã là gì, đến cả người mà cô thầm yêu nhiều năm ”Tứ ca” cũng đối xử lạnh lùng đối với cô. Quyết tâm làm lại từ đầu giải quyết mớ hỗn độn kia v...",Chapter 168,Tình trạng: Đang Cập Nhật,"Lượt xem: 932,038","Lượt theo dõi: 3,200",https://truyenqqhot.com/truyen-tranh/bao-boi-cua-lao-dai-da-xuyen-khong-tro-ve-11876
Đại Lão Nào Cũng Tranh Sủng Ta,"Lam Cận sau 3 năm xuyên không trở về, phát hiện thanh danh của chính mình đã bị làm cho tổn hại. Cô chẳng những có thêm 5 vị hôn phu, mà còn có thêm 5 đứa con trai của sủng mẫu cuồng ma từ tiểu thế giới xuyên tới? Bị gọi là phế vật túi rác, cô ấy vẫn dửng dưng bất động, nhưng hết lần này tới lần khá...",Chapter 233,Tình trạng: Đang Cập Nhật,"Lượt xem: 870,528","Lượt theo dõi: 2,904",https://truyenqqhot.com/truyen-tranh/dai-lao-nao-cung-tranh-sung-ta-12163
Làm Ác Nữ Bộ Không Tuyệt Sao?,"Trong một cuốn tiểu thuyết tàn khốc, tôi đã sở hữu cơ thể của một ác nữ kẻ bị ghét cho dù cô ta có làm gì đi chăng nữa. Nhưng sự tuyệt vọng đó chỉ trôi qua trong chốc lát. “Tôi sẽ sửa chiếc váy này theo ý của người ngay lập tức” “Tất nhiên phải như thế rồi, chẳng có cái gì gọi là bài tập về nhà ở đâ...",Chapter 32,Tình trạng: Đang Cập Nhật,"Lượt xem: 372,681","Lượt theo dõi: 2,957",https://truyenqqhot.com/truyen-tranh/lam-ac-nu-bo-khong-tuyet-sao-13391
Đệ Nhất Danh Sách,"Trên mảnh đất chết này, văn minh nhân loại chỉ có thể kéo dài hơi tàn. Từng tòa nhà được gọi là hàng rào dần mọc lên, luật pháp và trật tự sụp đổ. Có người nói, khi thảm họa phủ xuống trái đất, ý chí của con người là vũ khí đệ nhất để vượt qua nguy hiểm. Có người nói, đừng để bi ai của thời đại trở ...",Chapter 114,Tình trạng: Đang Cập Nhật,"Lượt xem: 1,032,947","Lượt theo dõi: 4,723",https://truyenqqhot.com/truyen-tranh/de-nhat-danh-sach-11773
Lên Cấp Một Mình,,Chapter 73.5,Tình trạng: Đang Cập Nhật,"Lượt xem: 135,151",Lượt theo dõi: 966,https://truyenqqhot.com/truyen-tranh/len-cap-mot-minh-11111
Cigarette & Cherry,Câu chuyện về senpai xinh đẹp lạnh lùng và thằng kouhai còn zin,Chapter 45,Tình trạng: Đang Cập Nhật,"Lượt xem: 115,017",Lượt theo dõi: 590,https://truyenqqhot.com/truyen-tranh/cigarette-cherry-7123
Lãnh Chúa Bóng Tối,,Chapter 37,Tình trạng: Đang Cập Nhật,"Lượt xem: 197,467","Lượt theo dõi: 1,832",https://truyenqqhot.com/truyen-tranh/lanh-chua-bong-toi-12288
Bậc Thầy Chế Tạo Ma Thuật,"Chỉ có một Bậc thầy phép thuật trên thế giới. Sau cái chết của Bậc thầy cuối cùng hơn một ngàn năm trước, Jin Nidou đã được đưa đến một thế giới khác để kế thừa ý chí của cô. Sau khi nhận được sự hiểu biết của Magi, Jin cố gắng sử dụng một cổng dịch chuyển nhưng nó trục trặc, vận chuyển anh ta đến m...",Chapter 32,Tình trạng: Đang Cập Nhật,"Lượt xem: 469,215","Lượt theo dõi: 5,164",https://truyenqqhot.com/truyen-tranh/bac-thay-che-tao-ma-thuat-5530
Cậu Bé Của Thần Chết,,Chapter 161,Tình trạng: Đang Cập Nhật,"Lượt xem: 3,555,393","Lượt theo dõi: 10,987",https://truyenqqhot.com/truyen-tranh/cau-be-cua-than-chet-9441
Nick Này Có Độc,"Kéo Max Mị Lực , xuyên không bất ngờ? ! tài khoản này đơn giản là có độc! Anh chàng thăng cấp sức mạnh xuyên qua các thế giới khác nhau, phi nước đại khắp thế giới Tianxuan với kinh nghiệm cày thuê sức mạnh toàn cấp...",Chapter 22,Tình trạng: Đang Cập Nhật,"Lượt xem: 58,284",Lượt theo dõi: 781,https://truyenqqhot.com/truyen-tranh/nick-nay-co-doc-13471
Săn Lùng Nữ Chúa,"Tất cả trái đất đã sụp đổ ngoại trừ người bất tử, ""Yoon Seul"". ""Người đã phá hủy thế giới của tôi là người mạnh nhất thế giới? Nhưng tôi đếch quan tâm, tôi sẽ giết người đó trước. Hãy đọc tại timtruyen3s. com nhé! Cảnh quay đầu? Giúp bạn quay đầu nhanh chóng. Cảnh hành động? Tuyệt vời. Tính cách của...",Chapter 23,Tình trạng: Đang Cập Nhật,"Lượt xem: 39,891",Lượt theo dõi: 409,https://truyenqqhot.com/truyen-tranh/san-lung-nu-chua-13240
Ta Một Bước Làm Quỷ Vương,"[""Đây chỉ là... không khác gì Dân Làng A...""] ""Không thể có một ai mạnh hơn tôi trên thế giới này!"" Chúa tể của Đại Dương, Yuria - người đã lên bờ để tìm kiếm người mạnh nhất trên đất liền, ""Chúa tể Hắc ám"" -  danh hiệu ""sinh vật mạnh nhất thế giới"". Nhưng rồi, cố ấy nhìn thấ mình trong gương, cô ấy...",Chapter 55,Tình trạng: Đang Cập Nhật,"Lượt xem: 293,286","Lượt theo dõi: 1,612",https://truyenqqhot.com/truyen-tranh/ta-mot-buoc-lam-quy-vuong-12957
Tái Sinh Thành Nhện,"Một thế giới mà anh hùng và ma vương liên tục đối đầu nhau, sức mạnh ma thuật của họ sinh ra trong trận chiến đã xuyên qua một thế giới khác và làm nổ chết một lớp học sinh trung học, những học sinh đó được hồi sinh lại ở thế giới khác. Nhân vật chính của chúng ta là một nữ sinh tự kỉ trong lớp học,...",Chapter 123,Tình trạng: Đang Cập Nhật,"Lượt xem: 3,669,371","Lượt theo dõi: 12,642",https://truyenqqhot.com/truyen-tranh/tai-sinh-thanh-nhen-4381
Ngôn Tiếu Loan Loan,,Chapter 3,Tình trạng: Đang Cập Nhật,"Lượt xem: 2,014",Lượt theo dõi: 88,https://truyenqqhot.com/truyen-tranh/ngon-tieu-loan-loan-13749
Toorigakari Ni One Point Advice Shiteiku Type No Yankee,Câu chuyện về một thanh niên có vẻ ngoài như mấy tên đầu gấu nhưng lại rất tốt tính và thường cho người khác những lời khuyên bổ ích trong cuộc sống hàng ngày nhưng cũng không quên rải thính (trong vô thức),Chapter 80,Tình trạng: Đang Cập Nhật,"Lượt xem: 915,770","Lượt theo dõi: 4,364",https://truyenqqhot.com/truyen-tranh/toorigakari-ni-one-point-advice-shiteiku-type-no-yankee-9389
Sứ Đồ Vô Hạn Và 12 Chiến Cơ,,Chapter 306,Tình trạng: Đang Cập Nhật,"Lượt xem: 4,093,345","Lượt theo dõi: 10,394",https://truyenqqhot.com/truyen-tranh/su-do-vo-han-va-12-chien-co-10123
